name,latitude,longitude,road_type
Pasumpon Muthuramalingar Thevar Salai,13.029459934405441,80.24639211957927,secondary
Ponniamman Koil Road,13.0181327,80.2411328,tertiary
Gandhi Mandapam Road,13.01852625,80.24120980000001,secondary
Ranjith Road,13.018544401516634,80.23989529070859,residential
"['Turnbulls Road', 'Kotturpuram Bridge', 'Gandhi Mandapam Road']",13.026099640530898,80.24381760991389,secondary
Turnbulls 1st Main Road,13.027687773428566,80.24605566749506,tertiary
Turnbulls Road,13.02756099782755,80.24527459303677,tertiary
Greenways Road,13.018667149999999,80.26037529999999,tertiary
Greenways Road,13.0186875,80.26094475,tertiary
Greenways Road,13.0186341,80.25831855,tertiary
PS Kumarasamy Raja Road,13.018951114571273,80.25706700033663,tertiary
East Avenue,13.0203401,80.25484829999999,residential
PS Kumarasamy Raja Road,13.01995665,80.25489859999999,tertiary
"['Greenways Road', 'PS Kumarasamy Raja Road']",13.020246458646561,80.2539062607193,tertiary
South Kesawapuram Street,13.020250551047969,80.25293427643304,residential
Greenways Road,13.021083241509322,80.25299591265231,tertiary
"['Greenways Road', 'PS Kumarasamy Raja Road']",13.02024645864656,80.25390626071929,tertiary
Pughs Road,13.02442235,80.25261025,residential
Pasumpon Muthuramalingar Thevar Salai,13.024895040238071,80.25286013404181,tertiary
Chamiers Road,13.023631572259323,80.25275733389121,tertiary
1st Main Road,13.02718745,80.25378755,tertiary
Pasumpon Muthuramalingar Thevar Salai,13.027452663634797,80.25265437491016,secondary
Chamiers Road,13.026576733911728,80.25357014081254,tertiary
Broadie's Castle Road,13.019622142425218,80.26298438535598,primary
DGS Dhinakaran Road,13.018865400000001,80.26236745,primary
Srinivasa Road,13.02222615,80.26060875,tertiary
2nd Main Road,13.0227157,80.26038425,residential
Srinivasa Road,13.0216469,80.26250375000001,tertiary
2nd Cross Street,13.02156385,80.26186369999999,residential
School View Road,13.02224628552434,80.26210002083107,residential
East Coast Road,12.981879906587078,80.25931452539788,primary
Rajaji Nagar Main Road,12.978871500000002,80.25883105,residential
East Coast Road,12.979792769354992,80.2591583974491,primary
East Coast Road,12.972795699999999,80.2580882,primary
Taramani Link Road,12.98129685,80.24335685,primary
Taramani Link Road,12.980962144640198,80.24646652590988,primary
MGR Nagara Main Road,12.980517516775315,80.24946394728461,residential
Rajiv Gandhi IT Expressway,12.979942049999998,80.25260935,primary
Taramani Link Road,12.979946049999999,80.25238974999999,primary
Taramani Road,12.98629721506305,80.24743999631286,tertiary
Natesan Street,13.036106549999998,80.2301668,residential
South Usman Road,13.0363903,80.23056425,tertiary
South Usman Road,13.034943749999998,80.23038754999999,secondary
Burkit Road,13.034841791722124,80.23176392536213,secondary
New Boag Road,13.030768949999999,80.23070725,secondary
South West Boag Road,13.030991,80.2318416,tertiary
CIT Nagar 1st Main Road,13.030481649999999,80.23077380000001,secondary
1st Main Road,13.027003393598818,80.23112765537572,secondary
Anna Salai (Mount Road),13.02636533743044,80.2322021124751,primary
3rd Main Road,13.0281011,80.23281695,tertiary
3rd Main Road,13.027767644419532,80.23284538516491,secondary
4th Main Road,13.02803938647481,80.23340061548811,residential
3rd Main Road,13.0268745,80.2329788,secondary
Rajaji Salai,13.0888819,80.29037775,primary
Rajaji Salai,13.091360462704618,80.29126413968193,primary
Rajaji Salai,13.0929023930654,80.2917653361234,primary
Mukaranalla Muthu Street,13.092271210980924,80.29122504227982,residential
Jafer Serang Street,13.097511155009567,80.29285520147437,residential
Rajaji Salai,13.097478349161314,80.293262740761,primary
North Terminus Road,13.106068440505075,80.29250975141116,primary
Netaji Subhash Chandra Bose Road,13.0886675,80.28803045000001,secondary
Armenian Street,13.08960838459129,80.28782516146049,residential
Mint Street,13.08993765,80.2789899,residential
Netaji Subhash Chandra Bose Road,13.089680764919544,80.27859169616278,tertiary
Netaji Subhash Chandra Bose Road,13.09046605,80.27717995,tertiary
General Muthiah Street,13.09127102037839,80.27750926623465,residential
Netaji Subhash Chandra Bose Road,13.090985199999999,80.27635155,tertiary
Bad Garden Street,13.090595850000001,80.2763917,living_street
Kalathi Naickeni Street,13.091543343937342,80.27673452365154,residential
Wall Tax Road,13.09147535,80.27520535,primary
Netaji Subhash Chandra Bose Road,13.091416299999999,80.27523769999999,tertiary
Rasappa Chetty Street,13.08612185,80.2788291,tertiary
Rasappa Chetty Street,13.086040449999999,80.2794136,tertiary
Nyniappa Naicken Street,13.085826399999998,80.2792052,residential
Rasappa Chetty Street,13.08619595,80.27823294999999,tertiary
Rasappa Chetty Street,13.08612185,80.2788291,tertiary
South Mint Street,13.08644855,80.27848614999999,residential
Rasappa Chetty Street,13.0864023,80.2771001,tertiary
Rasappa Chetty Street,13.0863343,80.27747715000001,tertiary
Anna Pillai Street,13.095470850000002,80.27559715000001,residential
Wall Tax Road,13.094821549999999,80.2752597,primary
Canal Street,13.108159973542582,80.27190955700004,residential
Cochrane Basin Road,13.1077936492462,80.27250187677299,secondary
Cochrane Basin Road,13.10671975151778,80.27242351728815,secondary
Enmore High Road,13.1191661,80.27648350000001,secondary
Enmore High Road,13.1189491,80.27642915000001,secondary
2nd Lane,13.119153845939264,80.27592258621043,residential
Enmore High Road,13.120165367871918,80.27671910819579,secondary
Ennore High Road,13.12884795,80.27878050000001,secondary
Vaidhyanathan Street,13.1286499,80.27874635,secondary
Kathivakkam High Road,13.128576796914036,80.27869197199654,secondary
Vaidhyanathan Street,13.12838185,80.2850111,secondary
Vaidhyanathan Street,13.12811426977332,80.28690285006398,secondary
Elaya Mudali Street,13.127678117073108,80.28487583316097,residential
Elaya Mudali Street,13.129382867985338,80.28519130563491,residential
Elaya Mudali Street,13.125601549999999,80.28438249999999,residential
Elaya Mudali Street,13.126366010090122,80.28458085424684,residential
Rettaikuzhy Street,13.124081950000003,80.2842197,residential
Elaya Mudali Street,13.12397525,80.28373830000001,residential
Elaya Mudali Street,13.124784284761681,80.28415239525945,residential
Thiruvottriyur High Road,13.123381049999999,80.28767445,secondary
Rettaikuzhy Street,13.123379150000002,80.28741465,residential
Thiruvottriyur High Road,13.123084872351718,80.28748004856894,secondary
Anna Salai,13.07395085,80.2766833,primary
Pallavan Salai,13.0737028,80.27654215000001,secondary
Pallavan Salai,13.075689140515921,80.27638032485444,secondary
Elephant Gate Road,13.092286149999998,80.27551679999999,residential
Wall Tax Road,13.0918671,80.27528390000002,primary
Mint Street,13.104383553672555,80.27997033461031,tertiary
Mint Street,13.10548010023254,80.27993370113748,tertiary
Saravana Street,13.103431200000001,80.27975605,residential
Mint Street,13.103369149999999,80.27998165,tertiary
Mint Street,13.104383553672555,80.27997033461031,tertiary
Peddu Street,13.102196450000001,80.279738,residential
Mint Street,13.101717564157504,80.27997082457244,tertiary
Mint Street,13.102267548853703,80.2799645493089,tertiary
Kuppier Street,13.1007564,80.27984319999999,residential
Xaviers Street,13.100747000000002,80.28020194999999,residential
Mint Street,13.10100045,80.279997,tertiary
Mint Street,13.099660131804011,80.28007409989519,tertiary
Amman Koil Street,13.09859475,80.27991990000001,residential
Mint Street,13.098440100000001,80.28005974999999,tertiary
Mint Street,13.099660131804011,80.2800740998952,tertiary
Thatha Muthiappan Street,13.095124100000001,80.28015415,residential
Mint Street,13.094763449999997,80.27972595000001,tertiary
Mint Street,13.095578249999999,80.2798611,tertiary
Anna Pillai Street,13.094320849999999,80.27983415,residential
Anna Pillai Street,13.094411699999998,80.27946725000001,residential
Mint Street,13.094763449999997,80.27972595000001,tertiary
Mint Street,13.093572024922677,80.27952121259996,tertiary
Audiappa Naicken Street,13.0928074,80.27916594999999,tertiary
Mint Street,13.093572024922677,80.27952121259996,tertiary
Mint Street,13.092372349999998,80.27937545,residential
Esplanade,13.08842955,80.28533250000001,secondary
Netaji Subhash Chandra Bose Road,13.088481900000001,80.28545,secondary
Broadway Road,13.089070408606455,80.28537919671513,secondary
Broadway Road,13.091044049999999,80.2857145,secondary
Broadway Road,13.091381250000001,80.2857849,secondary
Audiappa Naicken Street,13.091385776638738,80.28552001088445,tertiary
Rasappa Chetty Street,13.08586105,80.28085010000001,tertiary
Evening Bazaar Road,13.08537726632027,80.27993789231012,secondary
Frazer Bridge Road,13.085640023539323,80.28221935888712,tertiary
South Mint Street,13.08576325,80.27837494999999,residential
Peddu Street,13.0852645100684,80.27870801401872,living_street
South Mint Street,13.0838209,80.27811195000001,residential
South Mint Street,13.083483850000002,80.2781066,residential
Memorial Hall Road,13.083516098912789,80.27853942276508,secondary
Netaji Subhash Chandra Bose Road,13.08865895,80.28135485,tertiary
Netaji Subhash Chandra Bose Road,13.088581043480186,80.2817337660385,secondary
Subbarayan Nagar,13.042308850000001,80.25010435,residential
Poes Main Road,13.04174411113544,80.25014074066922,residential
Subbarayan Nagar,13.04232265,80.24977065,residential
Subbarayan Nagar,13.04232637650182,80.24917021884201,residential
Subbarayan Nagar,13.04241188213214,80.24812819741773,residential
Anna Salai (Mount Road),13.04223253500098,80.24759047872051,primary
3rd Street,13.041458100421512,80.25147813512432,residential
Poes Road,13.041923200000001,80.25195289999999,residential
Poes Road,13.042041000000001,80.25195210000001,residential
"['Nallan Street', '4th Street']",13.042007942662897,80.25114795033977,"['living_street', 'residential']"
Poes Garden,13.042746099999999,80.25429005000001,residential
Kasturi Estate 1st Street,13.0423143579121,80.25533332380083,residential
Poes Garden,13.043417349999997,80.25428095000001,residential
Poes Garden,13.0432041,80.25431935,residential
Poes Garden,13.043417349999997,80.25428095000001,residential
Poes Garden,13.04347655,80.2540673,residential
Poes Garden,13.04369265022021,80.25423648428702,residential
Kasturi Estate 2nd Street,13.0446407,80.2546546,residential
Binny Road,13.04567745,80.2545495,residential
Poes Garden,13.044286350089074,80.25424934651583,residential
Binny Road,13.04567745,80.2545495,residential
Binny Road,13.04673835,80.25485965,residential
Cathedral Road,13.047544135169673,80.25421111230433,primary
Kasturi Estate 2nd Street,13.044514549999999,80.2561868,residential
Parthasarathy Garden,13.0445213,80.256804,residential
Kasturi Rangan Road,13.04531022680003,80.25636066663333,residential
Kasturi Rangan Road,13.04389128315515,80.25642131951574,residential
Kasturi Estate 2nd Street,13.044571900000001,80.2553332,residential
Kasturi Estate 2nd Street,13.0446407,80.2546546,residential
Kasturi Estate 3rd Street,13.04550265,80.25532945,residential
Kasturi Estate 3rd Street,13.04550265,80.25532945,residential
Cathedral Road,13.0465394,80.25522434999999,primary
JJ Road,13.04301785,80.25951219999999,residential
TTK Road,13.041915883957879,80.25906404620471,secondary
Poes Garden,13.04376125,80.2524478,residential
Poes Garden,13.043405640014042,80.25289629643595,residential
Burkit Road,13.03417465,80.23705845,secondary
Burkit Road,13.034319190644691,80.23734967883382,secondary
Dr Nair Road,13.043328849999998,80.24089964999999,secondary
Vijayaraghava Road,13.043836082912774,80.24168644715823,tertiary
Dr Nair Road,13.04421405398935,80.24081385611,secondary
Dr MGR Salai,13.052428151150409,80.240944862333,primary
Thirumalai Road,13.052190480867306,80.24089056314362,secondary
Valluvar Kottam High Road,13.056210700000001,80.24252155,secondary
Valluvar Kottam High Road,13.057532942848066,80.24277546340163,secondary
Tank Bund Road,13.058515156667196,80.24047724075172,secondary
Pushpa Nagar Main Road,13.058102206968702,80.24040584762119,residential
Cenotaph 2nd Lane,13.0317172,80.24617645000001,residential
Cenotaph Road,13.03168325,80.24587174999999,secondary
Cenotaph Road,13.032488649999998,80.24592195,secondary
Chitranjan Road,13.033139454263578,80.24713367113432,tertiary
Cenotaph Road,13.033761049999999,80.2459259,secondary
Cenotaph 1st Street,13.034239212590366,80.24624114421248,tertiary
Dhandapani Street,13.034890149999999,80.2335017,residential
Burkit Road,13.034638750000001,80.23329525,secondary
Burkit Road,13.034397864350463,80.2352201236194,secondary
Doctor Shivaji Ganesan Road,13.043710050000001,80.2446605,tertiary
Vijayaraghava Road,13.043478904140036,80.24398430815535,tertiary
Vijayaraghavachari Road,13.04330478342065,80.24505292291946,tertiary
Narasimman 1st Street,13.04734385,80.245641,residential
Doctor Shivaji Ganesan Road,13.047651136964676,80.24538101646623,tertiary
Habibullah Road,13.04847925,80.24568550000001,residential
Habibullah Road,13.04884730914685,80.24518302255187,residential
Prakasam Street,13.049433006659996,80.24553975723403,residential
Habibullah Road,13.0498376,80.2397626,residential
Habibullah Road,13.0497359,80.24030975,residential
Thirumalai Pillai Road,13.050118499999998,80.24034275,secondary
Habibullah Road,13.0506025,80.2355809,residential
Periyar Road,13.05102605,80.235413,residential
Habibullah Road,13.050783205561519,80.23458951245448,residential
Periyar Road,13.05324805,80.2361013,residential
Dr MGR Salai,13.053574292197633,80.23543165623589,primary
Dharmapuram Main Road,13.053120849999999,80.2377118,residential
Dr MGR Salai,13.053267071471863,80.23710012868533,primary
Kodambakkam Railway Flyover,13.053834549999998,80.2340811,primary
Mamabalam Highway,13.053825371033597,80.23358912248018,tertiary
Kodambakkam Railway Flyover,13.054002950000001,80.2281263,primary
Kodambakkam Railway Flyover,13.054058789560978,80.23114024277443,primary
Anna Main Road,13.0529985,80.22402005000001,tertiary
Anna Main Road,13.05338205,80.2241011,tertiary
Nagerkoyil Sudalaimuthu Krishnan (NSK) Salai,13.053440501131227,80.22466138598237,"['primary', 'primary_link']"
Rangarajapuram Main Road,13.052374300757664,80.22185002088533,tertiary
Palayakaran Street,13.051783599999998,80.2189884,residential
Palayakaran Street,13.05202955,80.21898905,residential
Nagerkoyil Sudalaimuthu Krishnan (NSK) Salai,13.051983,80.2191083,primary
Nagerkoyil Sudalaimuthu Krishnan (NSK) Salai,13.0515366,80.21781555,primary
VOC 1st Main Road,13.05114205,80.21765405,residential
Kodambakkam – Sriperumbudur Road,13.034705099999998,80.156023,primary
Mount Poonamallee Highway,13.03470295,80.15626335,tertiary
Kodambakkam – Sriperumbudur Road,13.03356755,80.155157,primary
Vanniyar Street,13.033634298847808,80.1556123795802,residential
Kodambakkam – Sriperumbudur Road,13.03178085,80.15367115,primary
Kodambakkam – Sriperumbudur Road,13.02245585,80.14599205,primary
Arcot Road,13.047774050000001,80.203546,primary
Arcot Road,13.047438805065672,80.19507262603403,primary
"kamarajar Salai, AVM Avenue 1st Main Road",13.0466973,80.18934725,tertiary
Arcot Road,13.046533921846423,80.18952927513855,primary
Arcot Road,13.04637278932789,80.18885392811828,primary
First Main Road,13.0454754,80.1868058,residential
