name,latitude,longitude,road_type,status
"['RA Puram 2nd Main Road', 'Venkatakrishna Road']",13.027038010174346,80.2602584101161,secondary,Safe
Venkatakrishna Road,13.0268177,80.2618339,secondary,Safe
Venkatakrishna Road,13.0268975,80.26111405,secondary,Safe
2nd Main Road,13.026332212205812,80.26147749153982,residential,Safe
Jeth Nagar Main Road,13.02723587813668,80.26174891277894,residential,Safe
Devanathan Street,13.0270078,80.26344935,secondary,Safe
Venkatakrishna Road,13.026671,80.26290230000001,secondary,Safe
Norton Road,13.024745080823582,80.26745560053644,residential,Safe
Norton Road,13.025514134132807,80.26793625405396,residential,Safe
South Canal Bank Road,13.025081057660485,80.2682026292248,tertiary,Safe
South Canal Bank Road,13.025289306073809,80.26746657096336,tertiary,Safe
St. Mary's Road,13.02941965,80.263936,secondary,Safe
St. Mary's Road,13.02938835,80.2641806,secondary,Safe
St. Mary's Road,13.029273359498086,80.26601970132675,secondary,Safe
Shivaraman Street,13.028221442959698,80.26546739501028,"['living_street', 'residential']",Safe
Moore Road,13.066444821681886,80.25380012706826,residential,Safe
Ethiraj Salai,13.06737965,80.25481475000001,secondary,Safe
Ethiraj Salai,13.0672803,80.25490145,secondary,Safe
"['College Bridge', 'Pantheon Road']",13.067091342568828,80.25456652869399,secondary,Safe
Arunachalam Street,13.07590205,80.267678,secondary,Safe
Arunachalam Street,13.076107,80.26678789999998,secondary,Safe
Swami Naicken Street,13.07553725,80.27028795,residential,Blocked
Arunachalam Street,13.07517355,80.27046865,secondary,Safe
Arunachalam Street,13.0752982,80.26996285,secondary,Safe
Deputy Mayor Kabalamurthy Road,13.07202080591166,80.27416946100973,secondary,Safe
Deputy Mayor Kabalamurthy Road,13.0724009539098,80.27387770993273,secondary,Safe
Theradi Street,12.9854467,80.2234945,residential,Safe
"['East Mada Street', 'Theradi Street']",12.98536379139369,80.22402461632213,residential,Safe
Velachery Main Road,12.9760408,80.22136805,secondary,Blocked
Taramani Link Road,12.976540158332549,80.22204776635223,primary,Blocked
Velachery Main Road,12.9765483762891,80.22122669411695,secondary,Blocked
Anna Flyover,13.050573868602577,80.25001320049763,primary,Safe
Habibullah Road,13.04847925,80.24568550000001,residential,Safe
Habibullah Road,13.0482416,80.2458862,residential,Safe
Gopathi Narayanaswami Road,13.048455313397325,80.24606504656806,secondary,Safe
Maharajapuram Santhanam Salai,13.04266895,80.23233379999999,residential,Safe
Maharajapuram Santhanam Salai,13.0427774,80.2314605,residential,Safe
North Usman Road,13.043057325544694,80.23227119035488,tertiary,Safe
Bazullah Road,13.04737865,80.23334905,secondary,Safe
Bazullah Road,13.0474244,80.23302095,tertiary,Safe
North Usman Road,13.04700455,80.23298754999999,secondary,Safe
Corporation School Road,13.057382408907785,80.23749324836497,residential,Safe
Pushpa Nagar Main Road,13.05810025603871,80.23763982997485,residential,Safe
Mahalingapuram Main Road,13.057952637258186,80.23715825473343,secondary,Safe
Mahalakshmi 1st Cross Road,13.0594451,80.2375677,living_street,Safe
Mahalingapuram Main Road,13.0593145,80.2373709,secondary,Safe
Rajaji 2nd Street,13.06005205,80.23763550000001,residential,Safe
Mahalingapuram Main Road,13.059800849999998,80.2374396,secondary,Safe
Nelson Manickam Road,13.066617812219464,80.230742560245,secondary,Safe
Choolaimedu High Road,13.0662133549695,80.23129508408287,tertiary,Safe
Nelson Manickam Road,13.06717287404829,80.22779074434473,secondary,Safe
Vada Agaram Road,13.06814425,80.2265414,tertiary,Safe
Nelson Manickam Road,13.0682937,80.22628805,secondary,Safe
Vada Agaram Road,13.067478800500584,80.22598313720799,tertiary,Safe
Turnbulls Road,13.02953835,80.24576160000001,tertiary,Safe
Pasumpon Muthuramalingar Thevar Salai,13.02955725,80.24570745,secondary,Safe
Pasumpon Muthuramalingar Thevar Salai,13.02945993440544,80.24639211957927,secondary,Safe
Ponniamman Koil Road,13.0181327,80.2411328,tertiary,Safe
Gandhi Mandapam Road,13.01852625,80.24120980000001,secondary,Safe
Ranjith Road,13.018544401516634,80.23989529070859,residential,Safe
"['Turnbulls Road', 'Kotturpuram Bridge', 'Gandhi Mandapam Road']",13.026099640530898,80.24381760991389,secondary,Safe
Turnbulls 1st Main Road,13.027687773428566,80.24605566749506,tertiary,Safe
Turnbulls Road,13.02756099782755,80.24527459303677,tertiary,Safe
Greenways Road,13.01866715,80.26037529999999,tertiary,Safe
Greenways Road,13.0186875,80.26094475,tertiary,Safe
Greenways Road,13.0186341,80.25831855,tertiary,Safe
PS Kumarasamy Raja Road,13.018951114571273,80.25706700033663,tertiary,Safe
East Avenue,13.0203401,80.25484829999999,residential,Safe
PS Kumarasamy Raja Road,13.01995665,80.25489859999999,tertiary,Safe
"['Greenways Road', 'PS Kumarasamy Raja Road']",13.02024645864656,80.2539062607193,tertiary,Safe
South Kesawapuram Street,13.020250551047967,80.25293427643304,residential,Safe
Greenways Road,13.021083241509322,80.25299591265231,tertiary,Safe
"['Greenways Road', 'PS Kumarasamy Raja Road']",13.02024645864656,80.25390626071929,tertiary,Safe
Pughs Road,13.02442235,80.25261025,residential,Safe
Pasumpon Muthuramalingar Thevar Salai,13.024895040238071,80.25286013404181,tertiary,Safe
Chamiers Road,13.023631572259324,80.25275733389121,tertiary,Safe
1st Main Road,13.02718745,80.25378755,tertiary,Safe
Pasumpon Muthuramalingar Thevar Salai,13.027452663634795,80.25265437491016,secondary,Safe
Chamiers Road,13.026576733911728,80.25357014081254,tertiary,Safe
Broadie's Castle Road,13.019622142425218,80.26298438535598,primary,Safe
DGS Dhinakaran Road,13.0188654,80.26236745,primary,Safe
Srinivasa Road,13.02222615,80.26060875,tertiary,Safe
2nd Main Road,13.0227157,80.26038425,residential,Safe
Srinivasa Road,13.0216469,80.26250375000001,tertiary,Safe
2nd Cross Street,13.02156385,80.26186369999999,residential,Safe
School View Road,13.02224628552434,80.26210002083107,residential,Safe
East Coast Road,12.981879906587078,80.25931452539788,primary,Blocked
Rajaji Nagar Main Road,12.978871500000002,80.25883105,residential,Blocked
East Coast Road,12.979792769354992,80.2591583974491,primary,Blocked
East Coast Road,12.9727957,80.2580882,primary,Safe
Taramani Link Road,12.98129685,80.24335685,primary,Safe
Taramani Link Road,12.980962144640198,80.24646652590988,primary,Safe
MGR Nagara Main Road,12.980517516775317,80.24946394728461,residential,Safe
Rajiv Gandhi IT Expressway,12.979942049999998,80.25260935,primary,Safe
Taramani Link Road,12.97994605,80.25238974999999,primary,Safe
Taramani Road,12.98629721506305,80.24743999631286,tertiary,Safe
Natesan Street,13.036106549999998,80.2301668,residential,Safe
South Usman Road,13.0363903,80.23056425,tertiary,Safe
South Usman Road,13.034943749999998,80.23038754999999,secondary,Safe
Burkit Road,13.034841791722124,80.23176392536213,secondary,Safe
New Boag Road,13.03076895,80.23070725,secondary,Safe
South West Boag Road,13.030991,80.2318416,tertiary,Safe
CIT Nagar 1st Main Road,13.03048165,80.23077380000001,secondary,Safe
1st Main Road,13.027003393598818,80.23112765537572,secondary,Safe
Anna Salai (Mount Road),13.02636533743044,80.2322021124751,primary,Safe
3rd Main Road,13.0281011,80.23281695,tertiary,Safe
3rd Main Road,13.027767644419532,80.23284538516491,secondary,Safe
4th Main Road,13.02803938647481,80.23340061548811,residential,Safe
3rd Main Road,13.0268745,80.2329788,secondary,Safe
Rajaji Salai,13.0888819,80.29037775,primary,Safe
Rajaji Salai,13.091360462704618,80.29126413968193,primary,Safe
Rajaji Salai,13.0929023930654,80.2917653361234,primary,Safe
Mukaranalla Muthu Street,13.092271210980924,80.29122504227982,residential,Safe
Jafer Serang Street,13.097511155009569,80.29285520147437,residential,Safe
Rajaji Salai,13.097478349161314,80.293262740761,primary,Safe
North Terminus Road,13.106068440505076,80.29250975141116,primary,Blocked
Netaji Subhash Chandra Bose Road,13.0886675,80.28803045000001,secondary,Safe
Armenian Street,13.08960838459129,80.28782516146049,residential,Safe
Mint Street,13.08993765,80.2789899,residential,Safe
Netaji Subhash Chandra Bose Road,13.089680764919544,80.27859169616278,tertiary,Safe
Netaji Subhash Chandra Bose Road,13.09046605,80.27717995,tertiary,Safe
General Muthiah Street,13.09127102037839,80.27750926623465,residential,Safe
Netaji Subhash Chandra Bose Road,13.0909852,80.27635155,tertiary,Safe
Bad Garden Street,13.09059585,80.2763917,living_street,Safe
Kalathi Naickeni Street,13.091543343937342,80.27673452365154,residential,Safe
Wall Tax Road,13.09147535,80.27520535,primary,Safe
Netaji Subhash Chandra Bose Road,13.0914163,80.27523769999999,tertiary,Safe
Rasappa Chetty Street,13.08612185,80.2788291,tertiary,Safe
Rasappa Chetty Street,13.08604045,80.2794136,tertiary,Safe
Nyniappa Naicken Street,13.085826399999998,80.2792052,residential,Safe
Rasappa Chetty Street,13.08619595,80.27823294999999,tertiary,Safe
Rasappa Chetty Street,13.08612185,80.2788291,tertiary,Safe
South Mint Street,13.08644855,80.27848614999999,residential,Safe
Rasappa Chetty Street,13.0864023,80.2771001,tertiary,Safe
Rasappa Chetty Street,13.0863343,80.27747715000001,tertiary,Safe
Anna Pillai Street,13.095470850000002,80.27559715000001,residential,Safe
Wall Tax Road,13.09482155,80.2752597,primary,Safe
Canal Street,13.108159973542582,80.27190955700004,residential,Safe
Cochrane Basin Road,13.1077936492462,80.27250187677299,secondary,Safe
Cochrane Basin Road,13.10671975151778,80.27242351728815,secondary,Safe
Enmore High Road,13.1191661,80.27648350000001,secondary,Safe
Enmore High Road,13.1189491,80.27642915000001,secondary,Safe
2nd Lane,13.119153845939264,80.27592258621043,residential,Safe
Enmore High Road,13.120165367871918,80.27671910819579,secondary,Safe
Ennore High Road,13.12884795,80.27878050000001,secondary,Safe
Vaidhyanathan Street,13.1286499,80.27874635,secondary,Safe
Kathivakkam High Road,13.128576796914036,80.27869197199654,secondary,Safe
Vaidhyanathan Street,13.12838185,80.2850111,secondary,Safe
Vaidhyanathan Street,13.12811426977332,80.28690285006398,secondary,Blocked
Elaya Mudali Street,13.127678117073108,80.28487583316097,residential,Safe
Elaya Mudali Street,13.129382867985338,80.28519130563491,residential,Safe
Elaya Mudali Street,13.12560155,80.28438249999999,residential,Safe
Elaya Mudali Street,13.126366010090122,80.28458085424684,residential,Safe
Rettaikuzhy Street,13.124081950000004,80.2842197,residential,Safe
Elaya Mudali Street,13.12397525,80.28373830000001,residential,Safe
Elaya Mudali Street,13.12478428476168,80.28415239525945,residential,Safe
Thiruvottriyur High Road,13.12338105,80.28767445,secondary,Safe
Rettaikuzhy Street,13.123379150000002,80.28741465,residential,Safe
Thiruvottriyur High Road,13.123084872351718,80.28748004856894,secondary,Safe
Anna Salai,13.07395085,80.2766833,primary,Safe
Pallavan Salai,13.0737028,80.27654215000001,secondary,Safe
Pallavan Salai,13.07568914051592,80.27638032485444,secondary,Safe
Elephant Gate Road,13.092286149999998,80.27551679999999,residential,Safe
Wall Tax Road,13.0918671,80.27528390000002,primary,Safe
Mint Street,13.104383553672555,80.27997033461031,tertiary,Safe
Mint Street,13.10548010023254,80.27993370113748,tertiary,Safe
Saravana Street,13.1034312,80.27975605,residential,Safe
Mint Street,13.10336915,80.27998165,tertiary,Safe
Mint Street,13.104383553672555,80.27997033461031,tertiary,Safe
Peddu Street,13.10219645,80.279738,residential,Safe
Mint Street,13.101717564157504,80.27997082457244,tertiary,Safe
Mint Street,13.102267548853703,80.2799645493089,tertiary,Safe
Kuppier Street,13.1007564,80.27984319999999,residential,Safe
Xaviers Street,13.100747000000002,80.28020194999999,residential,Safe
Mint Street,13.10100045,80.279997,tertiary,Safe
Mint Street,13.099660131804011,80.28007409989519,tertiary,Safe
Amman Koil Street,13.09859475,80.27991990000001,residential,Safe
Mint Street,13.0984401,80.28005974999999,tertiary,Safe
Mint Street,13.099660131804011,80.2800740998952,tertiary,Safe
Thatha Muthiappan Street,13.0951241,80.28015415,residential,Safe
Mint Street,13.094763449999997,80.27972595000001,tertiary,Safe
Mint Street,13.09557825,80.2798611,tertiary,Safe
Anna Pillai Street,13.09432085,80.27983415,residential,Safe
Anna Pillai Street,13.094411699999998,80.27946725000001,residential,Safe
Mint Street,13.094763449999997,80.27972595000001,tertiary,Safe
Mint Street,13.093572024922675,80.27952121259996,tertiary,Safe
Audiappa Naicken Street,13.0928074,80.27916594999999,tertiary,Safe
Mint Street,13.093572024922675,80.27952121259996,tertiary,Safe
Mint Street,13.092372349999998,80.27937545,residential,Safe
Esplanade,13.08842955,80.28533250000001,secondary,Safe
Netaji Subhash Chandra Bose Road,13.0884819,80.28545,secondary,Safe
Broadway Road,13.089070408606457,80.28537919671513,secondary,Safe
Broadway Road,13.09104405,80.2857145,secondary,Safe
Broadway Road,13.09138125,80.2857849,secondary,Safe
Audiappa Naicken Street,13.091385776638738,80.28552001088445,tertiary,Safe
Rasappa Chetty Street,13.08586105,80.28085010000001,tertiary,Safe
Evening Bazaar Road,13.08537726632027,80.27993789231012,secondary,Safe
Frazer Bridge Road,13.085640023539325,80.28221935888712,tertiary,Safe
South Mint Street,13.08576325,80.27837494999999,residential,Safe
Peddu Street,13.0852645100684,80.27870801401872,living_street,Safe
South Mint Street,13.0838209,80.27811195000001,residential,Safe
South Mint Street,13.083483850000002,80.2781066,residential,Safe
Memorial Hall Road,13.083516098912789,80.27853942276508,secondary,Safe
Netaji Subhash Chandra Bose Road,13.08865895,80.28135485,tertiary,Safe
Netaji Subhash Chandra Bose Road,13.088581043480186,80.2817337660385,secondary,Safe
Subbarayan Nagar,13.04230885,80.25010435,residential,Safe
Poes Main Road,13.04174411113544,80.25014074066922,residential,Safe
Subbarayan Nagar,13.04232265,80.24977065,residential,Safe
Subbarayan Nagar,13.04232637650182,80.24917021884201,residential,Safe
Subbarayan Nagar,13.04241188213214,80.24812819741773,residential,Safe
Anna Salai (Mount Road),13.04223253500098,80.24759047872051,primary,Safe
3rd Street,13.041458100421512,80.25147813512432,residential,Safe
Poes Road,13.0419232,80.25195289999999,residential,Safe
Poes Road,13.042041,80.25195210000001,residential,Safe
"['Nallan Street', '4th Street']",13.042007942662895,80.25114795033977,"['living_street', 'residential']",Safe
Poes Garden,13.0427461,80.25429005000001,residential,Safe
Kasturi Estate 1st Street,13.0423143579121,80.25533332380083,residential,Safe
Poes Garden,13.043417349999997,80.25428095000001,residential,Safe
Poes Garden,13.0432041,80.25431935,residential,Safe
Poes Garden,13.043417349999997,80.25428095000001,residential,Safe
Poes Garden,13.04347655,80.2540673,residential,Safe
Poes Garden,13.04369265022021,80.25423648428702,residential,Safe
Kasturi Estate 2nd Street,13.0446407,80.2546546,residential,Safe
Binny Road,13.04567745,80.2545495,residential,Safe
Poes Garden,13.044286350089074,80.25424934651583,residential,Safe
Binny Road,13.04567745,80.2545495,residential,Safe
Binny Road,13.04673835,80.25485965,residential,Safe
Cathedral Road,13.047544135169671,80.25421111230433,primary,Safe
Kasturi Estate 2nd Street,13.04451455,80.2561868,residential,Safe
Parthasarathy Garden,13.0445213,80.256804,residential,Safe
Kasturi Rangan Road,13.04531022680003,80.25636066663333,residential,Safe
Kasturi Rangan Road,13.04389128315515,80.25642131951574,residential,Safe
Kasturi Estate 2nd Street,13.0445719,80.2553332,residential,Safe
Kasturi Estate 2nd Street,13.0446407,80.2546546,residential,Safe
Kasturi Estate 3rd Street,13.04550265,80.25532945,residential,Safe
Kasturi Estate 3rd Street,13.04550265,80.25532945,residential,Safe
Cathedral Road,13.0465394,80.25522434999999,primary,Safe
JJ Road,13.04301785,80.25951219999999,residential,Safe
TTK Road,13.04191588395788,80.25906404620471,secondary,Safe
Poes Garden,13.04376125,80.2524478,residential,Safe
Poes Garden,13.043405640014042,80.25289629643595,residential,Safe
Burkit Road,13.03417465,80.23705845,secondary,Safe
Burkit Road,13.034319190644691,80.23734967883382,secondary,Safe
Dr Nair Road,13.043328849999998,80.24089964999999,secondary,Safe
Vijayaraghava Road,13.043836082912774,80.24168644715823,tertiary,Safe
Dr Nair Road,13.04421405398935,80.24081385611,secondary,Safe
Dr MGR Salai,13.052428151150409,80.240944862333,primary,Safe
Thirumalai Road,13.052190480867306,80.24089056314362,secondary,Safe
Valluvar Kottam High Road,13.0562107,80.24252155,secondary,Safe
Valluvar Kottam High Road,13.057532942848066,80.24277546340163,secondary,Safe
Tank Bund Road,13.058515156667196,80.24047724075172,secondary,Safe
Pushpa Nagar Main Road,13.058102206968702,80.24040584762119,residential,Safe
Cenotaph 2nd Lane,13.0317172,80.24617645000001,residential,Safe
Cenotaph Road,13.03168325,80.24587174999999,secondary,Safe
Cenotaph Road,13.032488649999998,80.24592195,secondary,Safe
Chitranjan Road,13.033139454263578,80.24713367113432,tertiary,Safe
Cenotaph Road,13.03376105,80.2459259,secondary,Safe
Cenotaph 1st Street,13.034239212590366,80.24624114421248,tertiary,Safe
